player_name,season,games,minutes,per,ts_pct,usg_pct,bpm,vorp
DeMar DeRozan,2021,61.0,2056.0,22.0,0.591,26.1,3.1,2.6
Ja Morant,2021,63.0,2053.0,16.7,0.537,27.2,-0.4,0.8
Jae'Sean Tate,2021,70.0,2043.0,13.8,0.576,16.4,-1.4,0.3
De'Aaron Fox,2021,58.0,2036.0,20.7,0.565,31.0,1.8,2.0
Zach LaVine,2021,58.0,2034.0,21.5,0.634,31.0,4.0,3.1
Zion Williamson,2021,61.0,2026.0,27.1,0.649,29.8,5.8,4.0
Tobias Harris,2021,62.0,2014.0,20.0,0.597,23.9,3.7,2.9
Giannis Antetokounmpo,2021,61.0,2013.0,29.2,0.633,32.5,9.0,5.6
Pascal Siakam,2021,56.0,2006.0,17.7,0.547,26.3,0.8,1.4
Jaylen Brown,2021,58.0,1999.0,19.9,0.586,29.7,2.5,2.3
Dillon Brooks,2021,67.0,1997.0,12.1,0.515,26.1,-3.7,-0.9
Kelly Olynyk,2021,70.0,1997.0,16.4,0.61,19.7,1.2,1.6
Kelly Olynyk,2021,43.0,1157.0,12.1,0.549,17.5,-0.7,0.4
Kelly Olynyk,2021,27.0,840.0,22.3,0.674,22.9,3.8,1.2
Tim Hardaway Jr.,2021,70.0,1985.0,15.7,0.589,23.4,0.4,1.2
Patrick Williams,2021,71.0,1983.0,10.5,0.562,14.9,-2.4,-0.2
Draymond Green,2021,63.0,1982.0,13.3,0.53,13.1,1.7,1.9
Keldon Johnson,2021,69.0,1968.0,13.8,0.557,19.2,-1.6,0.2
Dennis Schröder,2021,61.0,1956.0,13.8,0.543,22.9,-1.1,0.4
Kyle Kuzma,2021,68.0,1954.0,12.7,0.546,20.3,-0.4,0.8
P.J. Washington,2021,64.0,1954.0,13.4,0.549,19.4,-0.9,0.6
Reggie Bullock,2021,65.0,1949.0,11.1,0.606,14.4,-0.1,0.9
Danny Green,2021,69.0,1934.0,12.1,0.582,14.0,1.9,1.9
Miles Bridges,2021,66.0,1932.0,14.7,0.625,17.3,0.2,1.1
Malcolm Brogdon,2021,56.0,1930.0,17.9,0.561,25.9,2.1,2.0
Dorian Finney-Smith,2021,60.0,1921.0,12.0,0.609,12.2,0.1,1.0
Michael Porter Jr.,2021,61.0,1912.0,20.6,0.663,21.7,3.1,2.5
Saddiq Bey,2021,70.0,1909.0,12.6,0.567,18.7,-0.5,0.7
Jrue Holiday,2021,59.0,1907.0,20.0,0.592,22.2,3.4,2.6
Brook Lopez,2021,70.0,1902.0,15.4,0.611,16.9,0.0,0.9
Kentavious Caldwell-Pope,2021,67.0,1902.0,10.7,0.588,14.2,-0.5,0.7
Fred VanVleet,2021,52.0,1899.0,16.8,0.534,23.9,2.5,2.2
Clint Capela,2021,63.0,1898.0,24.3,0.601,19.9,2.7,2.2
Kyle Anderson,2021,69.0,1887.0,17.2,0.578,18.5,3.3,2.5
Kyrie Irving,2021,54.0,1886.0,24.4,0.614,30.4,5.5,3.6
Ben Simmons,2021,58.0,1877.0,18.3,0.584,20.2,2.9,2.3
Joe Ingles,2021,67.0,1867.0,15.9,0.672,16.6,3.5,2.6
Jarrett Allen,2021,63.0,1864.0,20.1,0.661,16.6,1.1,1.4
Jarrett Allen,2021,12.0,320.0,21.5,0.73,15.5,2.6,0.4
Jarrett Allen,2021,51.0,1544.0,19.8,0.649,16.8,0.8,1.1
Dwayne Bacon,2021,72.0,1853.0,9.9,0.49,19.8,-5.1,-1.5
John Collins,2021,63.0,1848.0,20.6,0.645,22.2,2.3,2.0
Jakob Poeltl,2021,69.0,1845.0,17.5,0.612,13.4,0.8,1.3
Jeff Green,2021,68.0,1835.0,13.0,0.624,15.6,-0.8,0.5
Nicolas Batum,2021,67.0,1835.0,12.9,0.617,11.8,2.1,1.9
Jerami Grant,2021,54.0,1829.0,16.9,0.556,28.5,1.1,1.4
Paul George,2021,54.0,1821.0,20.5,0.598,30.0,4.2,2.9
Jordan Clarkson,2021,68.0,1818.0,17.1,0.549,29.7,1.4,1.6
Donte DiVincenzo,2021,66.0,1814.0,13.0,0.542,16.7,0.2,1.0
Gary Trent Jr.,2021,58.0,1802.0,12.1,0.534,20.9,-2.3,-0.1
Gary Trent Jr.,2021,41.0,1262.0,12.4,0.55,20.1,-1.9,0.0
Gary Trent Jr.,2021,17.0,540.0,11.3,0.501,22.9,-3.1,-0.2
Rui Hachimura,2021,57.0,1797.0,11.4,0.549,18.1,-3.1,-0.5
T.J. McConnell,2021,69.0,1796.0,16.9,0.583,15.3,1.4,1.5
Josh Richardson,2021,59.0,1790.0,11.9,0.537,18.4,-1.7,0.1
Darius Garland,2021,54.0,1790.0,14.2,0.547,24.9,-2.1,-0.1
Richaun Holmes,2021,61.0,1782.0,20.2,0.669,17.5,0.6,1.2
Théo Maledon,2021,65.0,1778.0,8.2,0.489,19.4,-5.0,-1.3
Kawhi Leonard,2021,52.0,1773.0,26.0,0.622,28.6,7.3,4.2
Ricky Rubio,2021,68.0,1772.0,13.5,0.516,16.0,-1.9,0.0
Donovan Mitchell,2021,53.0,1771.0,21.3,0.569,33.5,4.3,2.8
Enes Freedom,2021,72.0,1758.0,22.4,0.636,17.4,0.6,1.2
Jonas Valančiūnas,2021,62.0,1755.0,24.4,0.636,22.4,3.0,2.2
Delon Wright,2021,63.0,1748.0,16.3,0.562,16.3,2.2,1.8
Delon Wright,2021,36.0,1052.0,16.5,0.562,15.8,2.8,1.2
Delon Wright,2021,27.0,696.0,15.9,0.563,17.1,1.2,0.6
Lonzo Ball,2021,55.0,1747.0,15.2,0.551,20.5,1.7,1.6
Tyrese Haliburton,2021,58.0,1746.0,16.2,0.585,18.1,1.4,1.5
Jimmy Butler,2021,52.0,1745.0,26.5,0.607,26.6,7.7,4.3
Will Barton,2021,56.0,1736.0,11.8,0.538,19.0,-1.9,0.1
Darius Bazley,2021,55.0,1714.0,9.7,0.491,22.1,-4.4,-1.0
Jamal Murray,2021,48.0,1704.0,18.3,0.592,24.8,2.0,1.7
Jalen Brunson,2021,68.0,1697.0,17.1,0.618,20.2,0.9,1.2
Carmelo Anthony,2021,69.0,1690.0,14.6,0.547,23.1,-1.1,0.4
Karl-Anthony Towns,2021,50.0,1689.0,23.1,0.612,29.1,4.5,2.8
Kelly Oubre Jr.,2021,55.0,1687.0,13.3,0.529,22.1,-1.9,0.0
Patty Mills,2021,68.0,1685.0,11.8,0.57,18.4,-1.2,0.4
Devonte' Graham,2021,55.0,1659.0,14.6,0.552,21.4,0.7,1.1
Thaddeus Young,2021,68.0,1652.0,20.3,0.578,22.3,3.3,2.2
Kendrick Nunn,2021,56.0,1650.0,14.2,0.596,20.9,-0.5,0.6
Jae Crowder,2021,60.0,1648.0,11.8,0.574,15.7,1.1,1.3
Seth Curry,2021,57.0,1638.0,12.9,0.607,17.1,-0.3,0.7
Tyler Herro,2021,54.0,1635.0,13.3,0.543,23.5,-1.3,0.3
Doug McDermott,2021,66.0,1619.0,15.6,0.635,20.0,-0.6,0.6
Ivica Zubac,2021,72.0,1609.0,19.1,0.693,15.1,1.0,1.2
James Harden,2021,44.0,1609.0,24.5,0.618,28.4,7.2,3.7
James Harden,2021,8.0,290.0,22.4,0.613,28.7,4.8,0.5
James Harden,2021,36.0,1319.0,25.0,0.619,28.4,7.7,3.2
Steven Adams,2021,58.0,1605.0,15.1,0.596,11.7,-0.3,0.7
Kyle Lowry,2021,46.0,1601.0,16.5,0.593,21.4,1.6,1.5
Daniel Theis,2021,65.0,1601.0,15.0,0.609,15.6,0.0,0.8
Daniel Theis,2021,42.0,1027.0,15.0,0.625,15.0,0.4,0.6
Daniel Theis,2021,23.0,574.0,14.9,0.584,16.8,-0.7,0.2
CJ McCollum,2021,47.0,1600.0,20.8,0.577,27.1,3.9,2.4
Joel Embiid,2021,51.0,1585.0,30.3,0.636,35.3,7.5,3.8
Marcus Smart,2021,48.0,1581.0,13.8,0.539,18.4,-0.3,0.7
Montrezl Harrell,2021,69.0,1580.0,22.7,0.65,21.7,3.0,2.0
Pat Connaughton,2021,69.0,1575.0,11.3,0.578,11.6,0.0,0.8
Josh Jackson,2021,62.0,1560.0,12.0,0.516,26.5,-3.0,-0.4
Nerlens Noel,2021,64.0,1547.0,14.8,0.638,9.2,1.4,1.3
Reggie Jackson,2021,67.0,1544.0,14.2,0.576,19.9,0.4,0.9
Luguentz Dort,2021,52.0,1543.0,10.1,0.513,21.7,-3.5,-0.6
Khem Birch,2021,67.0,1529.0,15.1,0.552,13.6,-1.0,0.4
Khem Birch,2021,48.0,952.0,14.1,0.517,12.2,-1.6,0.1
Khem Birch,2021,19.0,577.0,16.9,0.596,15.8,0.1,0.3
Garrett Temple,2021,56.0,1528.0,8.2,0.525,13.1,-3.0,-0.4
Lonnie Walker IV,2021,60.0,1522.0,9.8,0.523,20.1,-3.7,-0.7
Desmond Bane,2021,68.0,1519.0,12.2,0.6,16.1,-0.8,0.5
Solomon Hill,2021,71.0,1513.0,6.7,0.498,10.4,-2.5,-0.2
Jaden McDaniels,2021,63.0,1511.0,8.9,0.552,12.0,-3.5,-0.6
Cedi Osman,2021,59.0,1510.0,10.3,0.488,20.4,-3.2,-0.5
LeBron James,2021,45.0,1504.0,24.2,0.602,31.9,8.1,3.8
Marcus Morris,2021,57.0,1502.0,14.5,0.614,20.1,0.0,0.8
Mason Plumlee,2021,56.0,1499.0,18.7,0.638,16.3,2.2,1.6
Mike Conley,2021,51.0,1498.0,19.2,0.589,23.1,4.9,2.6
Gordon Hayward,2021,44.0,1496.0,17.6,0.584,23.9,1.6,1.4
Caris LeVert,2021,47.0,1486.0,17.8,0.531,28.7,0.4,0.9
Caris LeVert,2021,12.0,334.0,19.1,0.516,31.5,1.5,0.3
Caris LeVert,2021,35.0,1152.0,17.4,0.535,27.9,0.0,0.6
Elfrid Payton,2021,63.0,1484.0,11.7,0.478,23.2,-3.0,-0.4
LaMelo Ball,2021,51.0,1469.0,17.5,0.539,26.1,1.8,1.4
Dāvis Bertāns,2021,57.0,1464.0,11.4,0.62,15.9,-0.8,0.4
Shake Milton,2021,63.0,1461.0,14.6,0.549,24.9,-1.6,0.1
Isaiah Stewart,2021,68.0,1455.0,16.4,0.597,15.5,-1.1,0.3
Myles Turner,2021,47.0,1455.0,15.3,0.599,16.4,0.4,0.9
Chris Boucher,2021,60.0,1453.0,21.9,0.634,20.5,3.3,2.0
Bruce Brown,2021,65.0,1451.0,16.1,0.604,15.9,-0.1,0.7
Cory Joseph,2021,63.0,1446.0,12.5,0.556,16.3,-1.8,0.1
Cory Joseph,2021,44.0,944.0,9.9,0.534,14.3,-3.3,-0.3
Cory Joseph,2021,19.0,502.0,17.3,0.588,19.9,0.9,0.4
Cameron Johnson,2021,60.0,1437.0,11.8,0.563,17.0,-0.2,0.7
OG Anunoby,2021,43.0,1433.0,15.4,0.605,19.3,1.2,1.2
Kenrich Williams,2021,66.0,1426.0,14.0,0.599,15.3,-0.7,0.4
Facundo Campazzo,2021,65.0,1425.0,11.6,0.558,13.1,-0.6,0.5
Isaiah Roby,2021,61.0,1425.0,11.9,0.555,17.7,-3.3,-0.5
Lou Williams,2021,66.0,1423.0,14.0,0.519,25.7,-2.5,-0.2
Lou Williams,2021,42.0,918.0,15.7,0.529,26.5,-1.5,0.1
Lou Williams,2021,24.0,505.0,10.8,0.498,24.3,-4.3,-0.3
Brandon Clarke,2021,59.0,1415.0,17.3,0.56,17.2,1.5,1.3
Raul Neto,2021,64.0,1403.0,13.0,0.575,15.8,-0.6,0.5
Landry Shamet,2021,61.0,1403.0,10.3,0.578,16.7,-2.4,-0.2
Aaron Gordon,2021,50.0,1384.0,14.5,0.547,20.7,0.1,0.7
Aaron Gordon,2021,25.0,736.0,14.9,0.537,23.8,0.6,0.5
Aaron Gordon,2021,25.0,648.0,14.1,0.564,17.2,-0.4,0.3
Wendell Carter Jr.,2021,54.0,1375.0,16.7,0.566,19.3,-1.3,0.2
Wendell Carter Jr.,2021,32.0,792.0,16.3,0.578,19.1,-1.0,0.2
Wendell Carter Jr.,2021,22.0,583.0,17.3,0.549,19.5,-1.7,0.0
Bobby Portis,2021,66.0,1372.0,19.9,0.598,20.9,1.5,1.2
Kemba Walker,2021,43.0,1369.0,17.7,0.559,26.1,2.1,1.4
Rudy Gay,2021,63.0,1358.0,14.7,0.532,23.6,-0.1,0.6
P.J. Tucker,2021,52.0,1356.0,5.5,0.51,7.2,-4.1,-0.7
P.J. Tucker,2021,32.0,959.0,5.5,0.5,7.7,-4.6,-0.6
P.J. Tucker,2021,20.0,397.0,5.7,0.539,5.8,-2.9,-0.1
Robin Lopez,2021,71.0,1354.0,16.7,0.661,17.1,-1.0,0.4
Bryn Forbes,2021,70.0,1354.0,12.8,0.631,18.5,-1.3,0.2
Bismack Biyombo,2021,66.0,1349.0,11.7,0.574,11.5,-3.0,-0.4
Josh Hart,2021,47.0,1349.0,12.2,0.566,13.5,-0.8,0.4
Naz Reid,2021,70.0,1347.0,18.2,0.599,22.5,-0.2,0.6
Terrence Ross,2021,46.0,1347.0,13.2,0.53,24.1,-2.3,-0.1
Maxi Kleber,2021,50.0,1341.0,10.6,0.606,10.6,0.0,0.7
Andre Iguodala,2021,63.0,1339.0,9.2,0.519,11.2,-0.4,0.5
Goran Dragić,2021,50.0,1337.0,13.0,0.552,24.5,-2.3,-0.1
Kent Bazemore,2021,67.0,1333.0,10.6,0.564,16.3,-1.2,0.2
Kristaps Porziņģis,2021,43.0,1327.0,21.3,0.582,26.5,2.2,1.4
Christian Wood,2021,41.0,1326.0,20.0,0.591,25.9,1.4,1.1
Svi Mykhailiuk,2021,66.0,1324.0,10.4,0.529,20.0,-2.6,-0.2
Svi Mykhailiuk,2021,36.0,634.0,10.2,0.527,19.0,-1.8,0.0
Svi Mykhailiuk,2021,30.0,690.0,10.6,0.531,21.0,-3.3,-0.2
Derrick Jones Jr.,2021,58.0,1318.0,11.9,0.576,12.3,-1.4,0.2
Lauri Markkanen,2021,51.0,1317.0,15.2,0.619,20.2,0.1,0.7
Tomáš Satoranský,2021,58.0,1307.0,13.8,0.614,15.2,-0.5,0.5
Bogdan Bogdanović,2021,44.0,1305.0,17.6,0.616,21.3,3.6,1.8
Talen Horton-Tucker,2021,65.0,1304.0,12.9,0.536,21.7,-1.2,0.3
Matisse Thybulle,2021,65.0,1298.0,10.1,0.508,9.4,1.9,1.3
John Wall,2021,40.0,1288.0,15.4,0.503,31.7,-0.7,0.4
Tristan Thompson,2021,54.0,1287.0,14.2,0.54,14.8,-2.5,-0.2
Derrick Rose,2021,50.0,1279.0,18.3,0.55,25.8,1.9,1.3
Derrick Rose,2021,15.0,342.0,17.1,0.517,30.0,0.6,0.2
Derrick Rose,2021,35.0,937.0,18.8,0.565,24.3,2.4,1.0
Cole Anthony,2021,47.0,1273.0,12.1,0.496,24.3,-3.3,-0.4
Payton Pritchard,2021,66.0,1268.0,12.4,0.582,16.7,-0.7,0.4
Terance Mann,2021,67.0,1263.0,13.8,0.603,15.1,-0.2,0.6
Grayson Allen,2021,50.0,1259.0,12.8,0.586,16.8,-0.2,0.6
Evan Fournier,2021,42.0,1259.0,16.7,0.598,23.1,1.1,1.0
Evan Fournier,2021,26.0,787.0,18.2,0.604,26.2,1.7,0.7
Evan Fournier,2021,16.0,472.0,14.1,0.584,18.0,0.3,0.3
Deni Avdija,2021,54.0,1257.0,7.6,0.515,12.0,-3.1,-0.4
Alec Burks,2021,49.0,1255.0,14.8,0.564,21.3,1.5,1.1
DeAndre Jordan,2021,57.0,1246.0,17.1,0.736,13.1,1.0,0.9
Immanuel Quickley,2021,64.0,1243.0,15.8,0.557,25.6,0.9,0.9
Andre Drummond,2021,46.0,1242.0,19.4,0.519,27.6,-1.2,0.3
Andre Drummond,2021,25.0,722.0,20.5,0.5,31.3,-0.8,0.2
Andre Drummond,2021,21.0,520.0,17.9,0.554,22.4,-1.7,0.0
Luke Kennard,2021,63.0,1232.0,12.7,0.608,17.1,-0.2,0.6
Sterling Brown,2021,51.0,1229.0,11.1,0.597,13.5,-1.6,0.1
Hamidou Diallo,2021,52.0,1226.0,14.3,0.541,22.2,-2.1,0.0
Hamidou Diallo,2021,32.0,761.0,15.0,0.536,22.5,-1.5,0.1
Hamidou Diallo,2021,20.0,465.0,13.1,0.549,21.6,-3.2,-0.1
Tyus Jones,2021,70.0,1222.0,15.0,0.511,16.6,0.8,0.9
Danilo Gallinari,2021,51.0,1222.0,16.3,0.613,21.2,1.1,1.0
Alex Caruso,2021,58.0,1216.0,11.1,0.547,14.8,0.0,0.6
Malik Beasley,2021,37.0,1214.0,14.6,0.57,24.0,-0.2,0.6
Dean Wade,2021,63.0,1212.0,11.3,0.573,12.9,-1.3,0.2
Markieff Morris,2021,61.0,1200.0,9.3,0.509,16.4,-2.6,-0.2
Josh Okogie,2021,59.0,1197.0,9.1,0.524,12.1,-3.3,-0.4
Dwight Howard,2021,69.0,1196.0,17.8,0.61,18.2,-1.5,0.1
Monte Morris,2021,47.0,1196.0,14.0,0.574,16.5,-0.3,0.5
D'Angelo Russell,2021,42.0,1196.0,17.6,0.555,29.1,1.6,1.1
Blake Griffin,2021,46.0,1186.0,12.9,0.546,19.3,-0.8,0.3
Blake Griffin,2021,20.0,626.0,9.8,0.491,19.6,-2.2,-0.1
Blake Griffin,2021,26.0,560.0,16.3,0.61,18.9,0.8,0.4
Shai Gilgeous-Alexander,2021,35.0,1180.0,21.6,0.623,27.8,4.1,1.8
Aaron Holiday,2021,66.0,1176.0,9.2,0.503,19.5,-4.2,-0.7
Paul Millsap,2021,56.0,1162.0,16.4,0.565,18.6,1.0,0.9
Anthony Davis,2021,36.0,1162.0,22.1,0.556,29.2,4.8,2.0
Kevon Looney,2021,61.0,1161.0,11.9,0.575,9.4,-0.9,0.3
Kevin Durant,2021,35.0,1157.0,26.4,0.666,31.2,7.2,2.7
Georges Niang,2021,72.0,1154.0,11.4,0.602,17.4,-0.3,0.5
Jarred Vanderbilt,2021,64.0,1139.0,16.2,0.612,12.3,-0.1,0.5
Grant Williams,2021,63.0,1138.0,7.5,0.546,12.3,-3.7,-0.5
Chuma Okeke,2021,45.0,1133.0,11.8,0.511,14.5,-1.5,0.1
Wesley Matthews,2021,58.0,1130.0,7.2,0.517,11.4,-1.7,0.1
D.J. Augustin,2021,57.0,1129.0,12.1,0.57,16.8,-2.1,0.0
D.J. Augustin,2021,37.0,713.0,10.2,0.542,14.3,-2.2,0.0
D.J. Augustin,2021,20.0,416.0,15.5,0.604,21.0,-2.0,0.0
JaMychal Green,2021,58.0,1120.0,13.6,0.59,17.6,-1.5,0.1
Marvin Bagley III,2021,43.0,1112.0,16.3,0.554,23.5,-3.1,-0.3
Juan Toscano-Anderson,2021,53.0,1107.0,12.6,0.676,11.0,0.8,0.8
Anfernee Simons,2021,64.0,1104.0,12.3,0.589,18.3,-1.0,0.3
Larry Nance Jr.,2021,35.0,1091.0,13.2,0.557,13.9,0.4,0.7
Aleksej Pokusevski,2021,45.0,1090.0,6.1,0.43,20.5,-6.1,-1.1
PJ Dozier,2021,50.0,1088.0,10.4,0.501,17.2,-2.6,-0.2
Xavier Tillman Sr.,2021,59.0,1085.0,14.7,0.605,14.3,-0.2,0.5
Victor Oladipo,2021,33.0,1080.0,14.3,0.512,28.5,-1.7,0.1
Victor Oladipo,2021,9.0,300.0,15.5,0.535,26.4,-0.2,0.1
Victor Oladipo,2021,20.0,669.0,14.9,0.508,29.8,-1.3,0.1
Victor Oladipo,2021,4.0,111.0,8.1,0.471,26.4,-8.7,-0.2
Gary Harris,2021,39.0,1080.0,9.1,0.511,16.7,-4.2,-0.6
Gary Harris,2021,19.0,581.0,9.3,0.544,13.8,-2.8,-0.1
Gary Harris,2021,20.0,499.0,9.0,0.485,20.2,-5.8,-0.5
Cameron Payne,2021,60.0,1079.0,17.4,0.602,19.8,3.1,1.4
Damion Lee,2021,57.0,1079.0,11.8,0.636,12.8,0.2,0.6
Terence Davis,2021,61.0,1074.0,12.7,0.555,21.8,-1.7,0.1
Terence Davis,2021,34.0,493.0,11.1,0.537,21.6,-2.6,-0.1
Terence Davis,2021,27.0,581.0,14.0,0.57,21.9,-0.9,0.2
KJ Martin,2021,45.0,1068.0,14.6,0.59,15.6,-1.8,0.0
Derrick White,2021,36.0,1064.0,15.0,0.55,22.4,1.3,0.9
Furkan Korkmaz,2021,55.0,1062.0,12.8,0.544,20.5,-0.1,0.5
Devin Vassell,2021,62.0,1056.0,10.6,0.524,14.3,-1.5,0.1
Brad Wanamaker,2021,61.0,1053.0,9.5,0.489,16.9,-4.0,-0.5
Brad Wanamaker,2021,39.0,625.0,8.5,0.468,16.0,-3.5,-0.2
Brad Wanamaker,2021,22.0,428.0,10.9,0.518,18.1,-4.8,-0.3
Timothé Luwawu-Cabarrot,2021,58.0,1050.0,7.8,0.493,17.4,-4.4,-0.6
De'Anthony Melton,2021,52.0,1045.0,15.2,0.568,19.5,2.3,1.1
James Johnson,2021,51.0,1043.0,11.4,0.51,17.1,-1.2,0.2
James Johnson,2021,29.0,504.0,12.2,0.526,16.2,0.5,0.3
James Johnson,2021,22.0,539.0,10.6,0.498,18.0,-2.7,-0.1
Derrick Favors,2021,68.0,1039.0,19.7,0.663,13.0,2.6,1.2
Garrison Mathews,2021,64.0,1038.0,9.7,0.635,11.5,-1.8,0.1
Denzel Valentine,2021,62.0,1036.0,10.1,0.479,19.5,-2.7,-0.2
Wayne Ellington,2021,46.0,1012.0,12.2,0.625,16.7,-0.2,0.5
Nickeil Alexander-Walker,2021,46.0,1007.0,12.5,0.522,23.2,-1.3,0.2
Stanley Johnson,2021,61.0,1006.0,8.8,0.519,13.4,-2.5,-0.1
Cody Zeller,2021,48.0,1005.0,18.2,0.599,18.3,-0.5,0.4
Marc Gasol,2021,52.0,993.0,12.2,0.606,11.8,2.3,1.1
Tony Snell,2021,47.0,992.0,9.5,0.708,8.6,-0.5,0.4
Jordan Poole,2021,51.0,988.0,15.1,0.581,25.0,-0.5,0.4
James Ennis III,2021,41.0,986.0,12.5,0.613,13.9,-2.2,-0.1
Robert Williams,2021,52.0,985.0,25.7,0.719,15.0,6.0,2.0
Aron Baynes,2021,53.0,980.0,10.5,0.503,16.2,-4.5,-0.6
Alex Len,2021,64.0,979.0,16.4,0.643,16.3,-0.1,0.5
Alex Len,2021,7.0,76.0,4.3,0.633,11.7,-4.0,0.0
Alex Len,2021,57.0,903.0,17.5,0.643,16.7,0.2,0.5
DeAndre' Bembry,2021,51.0,972.0,11.2,0.57,14.6,-1.9,0.0
Dwight Powell,2021,58.0,966.0,16.8,0.688,13.2,0.6,0.6
Jaxson Hayes,2021,60.0,964.0,19.1,0.675,16.2,0.6,0.6
Serge Ibaka,2021,41.0,955.0,18.2,0.585,20.1,1.4,0.8
Semi Ojeleye,2021,56.0,950.0,8.3,0.553,11.6,-2.4,-0.1
Jeff Teague,2021,55.0,950.0,12.3,0.562,17.7,-2.2,-0.1
Jeff Teague,2021,34.0,616.0,11.4,0.542,17.7,-2.7,-0.1
Jeff Teague,2021,21.0,334.0,14.1,0.598,17.6,-1.4,0.1
Rodney Hood,2021,55.0,942.0,5.6,0.452,14.1,-6.4,-1.0
Rodney Hood,2021,38.0,726.0,5.0,0.436,14.1,-6.8,-0.9
Rodney Hood,2021,17.0,216.0,7.5,0.5,14.2,-4.9,-0.2
Jordan McLaughlin,2021,51.0,938.0,12.0,0.502,13.7,-1.7,0.1
Taj Gibson,2021,45.0,936.0,16.0,0.661,9.7,1.3,0.8
Tyrese Maxey,2021,61.0,935.0,14.5,0.531,23.0,-1.5,0.1
Danuel House Jr.,2021,36.0,932.0,9.1,0.525,15.3,-3.5,-0.3
Malachi Flynn,2021,47.0,928.0,10.9,0.484,19.0,-2.6,-0.1
Ish Smith,2021,44.0,924.0,11.6,0.473,15.8,-1.5,0.1
Moses Brown,2021,43.0,920.0,18.8,0.572,16.9,-2.4,-0.1
Trey Burke,2021,62.0,911.0,12.6,0.544,20.0,-1.8,0.0
Damyean Dotson,2021,46.0,907.0,8.1,0.499,16.9,-4.8,-0.6
Willie Cauley-Stein,2021,53.0,906.0,14.3,0.647,12.0,-1.3,0.2
Taurean Prince,2021,41.0,905.0,12.1,0.54,19.6,-1.8,0.0
Taurean Prince,2021,12.0,218.0,11.7,0.565,19.4,-2.2,0.0
Taurean Prince,2021,29.0,687.0,12.2,0.532,19.7,-1.7,0.0
Ben McLemore,2021,53.0,905.0,8.5,0.523,20.4,-3.9,-0.4
Ben McLemore,2021,32.0,537.0,8.3,0.5,21.1,-4.5,-0.3
Ben McLemore,2021,21.0,368.0,8.8,0.559,19.4,-3.0,-0.1
Kira Lewis Jr.,2021,54.0,904.0,10.3,0.477,18.3,-3.4,-0.3
Jalen McDaniels,2021,47.0,904.0,11.4,0.554,17.0,-3.2,-0.3
Juancho Hernangómez,2021,52.0,900.0,12.1,0.549,17.2,-2.9,-0.2
R.J. Hampton,2021,51.0,888.0,11.1,0.507,19.6,-3.8,-0.4
R.J. Hampton,2021,25.0,233.0,7.7,0.49,14.3,-5.3,-0.2
R.J. Hampton,2021,26.0,655.0,12.3,0.511,21.5,-3.3,-0.2
Jusuf Nurkić,2021,37.0,880.0,20.5,0.554,22.3,2.5,1.0
Malik Monk,2021,42.0,878.0,13.6,0.569,23.8,-1.8,0.0
Dario Šarić,2021,50.0,871.0,14.3,0.567,22.6,-2.0,0.0
Sekou Doumbouya,2021,56.0,869.0,6.9,0.459,17.8,-6.7,-1.0
Edmond Sumner,2021,53.0,861.0,12.7,0.626,18.3,-2.8,-0.2
Mitchell Robinson,2021,31.0,853.0,17.7,0.642,11.8,1.2,0.7
Mike Scott,2021,51.0,852.0,6.8,0.492,11.9,-2.8,-0.2
Cody Martin,2021,52.0,849.0,10.6,0.5,12.5,-2.0,0.0
Willy Hernangómez,2021,47.0,846.0,19.6,0.591,17.0,0.0,0.4
Austin Rivers,2021,36.0,845.0,9.9,0.551,15.4,-1.9,0.0
Austin Rivers,2021,21.0,442.0,9.5,0.545,16.5,-2.2,0.0
Austin Rivers,2021,15.0,403.0,10.3,0.558,14.2,-1.7,0.0
Trevor Ariza,2021,30.0,841.0,11.9,0.542,15.1,-1.1,0.2
Chasson Randle,2021,41.0,837.0,7.4,0.515,15.7,-5.9,-0.8
James Wiseman,2021,39.0,836.0,13.1,0.552,23.8,-5.0,-0.6
Kevin Porter Jr.,2021,26.0,835.0,12.5,0.528,25.4,-3.5,-0.3
Patrick Beverley,2021,37.0,832.0,12.0,0.58,14.6,0.7,0.6
Caleb Martin,2021,53.0,818.0,9.5,0.465,16.7,-3.4,-0.3
Torrey Craig,2021,50.0,803.0,14.2,0.579,14.3,0.4,0.5
Torrey Craig,2021,18.0,201.0,10.3,0.48,10.8,-0.6,0.1
Torrey Craig,2021,32.0,602.0,15.5,0.603,15.5,0.8,0.4
Michael Carter-Williams,2021,31.0,800.0,9.5,0.449,20.2,-4.8,-0.6
Daniel Gafford,2021,54.0,791.0,22.2,0.697,16.7,2.2,0.8
Daniel Gafford,2021,31.0,383.0,18.8,0.7,14.4,0.2,0.2
Daniel Gafford,2021,23.0,408.0,25.4,0.696,18.9,4.0,0.6
Eric Gordon,2021,27.0,789.0,14.4,0.577,25.2,-1.0,0.2
Ty Jerome,2021,33.0,788.0,13.4,0.585,18.8,-0.7,0.3
Al Horford,2021,28.0,782.0,17.4,0.538,21.6,3.4,1.1
Saben Lee,2021,48.0,781.0,13.8,0.536,17.0,-2.0,0.0
Maurice Harkless,2021,37.0,772.0,8.1,0.527,11.5,-3.7,-0.3
Maurice Harkless,2021,11.0,124.0,4.6,0.54,6.1,-2.8,0.0
Maurice Harkless,2021,26.0,648.0,8.8,0.526,12.6,-3.8,-0.3
